id,model,topic,difficulty,format_pass,followup_valid,three_bullets,content_precision,content_recall,content_f1,key_term_recall,unsupported_rate,content_alignment,word_count,boilerplate,grammar_flag_count,grammar_flags,summary_opening
codex_0273,lora,data_preprocessing,advanced,True,True,True,0.9295774647887324,0.9428571428571428,0.9361702127659575,0.9565217391304348,0.056338028169014086,0.9423818582168311,119,True,0,,data augmentation connects concrete technical mechanism
codex_0384,base,data_preprocessing,intro,True,True,True,0.36538461538461536,0.296875,0.32758620689655166,0.26666666666666666,0.5384615384615384,0.33244916003536684,87,False,0,,weak supervision allows scalable data labeling
codex_0384,lora,data_preprocessing,intro,True,True,True,0.9384615384615385,0.953125,0.9457364341085271,0.9555555555555556,0.06153846153846154,0.9470999801232359,112,True,0,,weak supervision uses targeted modeling mechanism
codex_0073,base,evaluation_metrics,intro,False,False,False,0.19117647058823528,0.15853658536585366,0.1733333333333333,0.19230769230769232,0.7352941176470589,0.19178280542986423,104,False,0,,expected calibration error ece metric used
codex_0073,lora,evaluation_metrics,intro,True,True,True,0.9146341463414634,0.9146341463414634,0.9146341463414634,0.9038461538461539,0.04878048780487805,0.9174249530956848,129,True,0,,expected calibration error uses targeted modeling
codex_0195,base,architectures,advanced,True,True,True,0.3709677419354839,0.27710843373493976,0.31724137931034485,0.3392857142857143,0.5,0.35016625615763547,93,False,0,,rotary positional embeddings tested ability handle
codex_0195,lora,architectures,advanced,True,True,True,0.8928571428571429,0.9036144578313253,0.8982035928143712,0.875,0.05952380952380952,0.8987435842600513,134,True,0,,rotary positional embeddings connects concrete technical
codex_0405,base,alignment_preference_learning,intro,False,True,False,0.13829787234042554,0.2,0.16352201257861637,0.2826086956521739,0.7553191489361702,0.20546750911978776,160,False,0,,helpful-harmless tradeoff machine learning involves balancing
codex_0405,lora,alignment_preference_learning,intro,True,True,True,0.8923076923076924,0.8923076923076924,0.8923076923076924,0.8695652173913043,0.07692307692307693,0.8912374581939799,115,True,0,,helpful-harmless tradeoff uses targeted modeling mechanism
codex_0379,base,training_optimization,intro,False,False,True,0.3333333333333333,0.41025641025641024,0.36781609195402293,0.4117647058823529,0.5625,0.389255831643002,141,False,0,,gradient accumulation allows simulating larger batch
codex_0379,lora,training_optimization,intro,True,True,True,0.9466666666666667,0.9102564102564102,0.9281045751633987,0.8823529411764706,0.05333333333333334,0.9194509803921569,124,True,0,,gradient accumulation uses targeted modeling mechanism
codex_0219,base,architectures,advanced,False,True,False,0.5319148936170213,0.31645569620253167,0.39682539682539686,0.38461538461538464,0.44680851063829785,0.4172278076533396,73,False,0,,encoder-decoder transformers combine capabilities both encoders
codex_0219,lora,architectures,advanced,True,True,True,0.8472222222222222,0.7721518987341772,0.8079470198675496,0.8269230769230769,0.1388888888888889,0.8206656478179656,126,True,0,,encoder-decoder transformers connects transformer core strength
codex_0126,base,architectures,intermediate,False,True,False,0.3333333333333333,0.2625,0.2937062937062937,0.2727272727272727,0.5714285714285714,0.3086913086913087,104,False,0,,encoder-decoder transformers excel various nlp tasks
codex_0126,lora,architectures,intermediate,True,True,True,0.8780487804878049,0.9,0.888888888888889,0.9090909090909091,0.12195121951219512,0.8923133776792314,135,True,0,,encoder-decoder transformers useful fit translation summarization
codex_0038,base,safety_robustness,advanced,False,False,True,0.2073170731707317,0.2125,0.20987654320987653,0.2222222222222222,0.7073170731707317,0.22538392050587172,145,False,0,,distribution shift assessed through evaluating difference
codex_0038,lora,safety_robustness,advanced,True,True,True,0.6129032258064516,0.475,0.5352112676056339,0.5555555555555556,0.3709677419354839,0.5543704881619466,104,False,0,,distribution-shift estimate generalization measuring well generated
codex_0122,base,alignment_preference_learning,intro,False,True,False,0.1506849315068493,0.171875,0.16058394160583941,0.15217391304347827,0.7534246575342466,0.1713801445942362,127,False,0,,self-critique loops balance capability reliability allowing
codex_0122,lora,alignment_preference_learning,intro,True,True,True,0.6307692307692307,0.640625,0.6356589147286822,0.6304347826086957,0.24615384615384617,0.6520809675663063,119,True,0,,self-critique loops connects concrete technical mechanism
codex_0199,base,training_optimization,intermediate,False,False,True,0.36507936507936506,0.3108108108108108,0.3357664233576642,0.2549019607843137,0.5555555555555556,0.3318520108773436,96,False,0,,low-rank adapter dropout regularization helps prevent
codex_0199,lora,training_optimization,intermediate,True,True,True,0.9295774647887324,0.8918918918918919,0.9103448275862069,0.8823529411764706,0.07042253521126761,0.9062317515641516,116,True,0,,low-rank adapter dropout useful regularize adapter
codex_0117,base,safety_robustness,advanced,True,True,True,0.390625,0.352112676056338,0.37037037037037035,0.3125,0.546875,0.36831597222222223,98,False,0,,adversarial prompts enable crafting inputs cause
codex_0117,lora,safety_robustness,advanced,True,True,True,0.9436619718309859,0.9436619718309859,0.9436619718309859,0.9166666666666666,0.04225352112676056,0.939025821596244,119,True,0,,adversarial prompts connects concrete technical mechanism
codex_0421,base,architectures,intermediate,False,True,False,0.3829787234042553,0.23376623376623376,0.2903225806451613,0.25,0.5957446808510638,0.2973318462594372,76,False,0,,diffusion u-net backbone generates high-quality images
codex_0421,lora,architectures,intermediate,True,True,True,0.6447368421052632,0.6363636363636364,0.6405228758169935,0.5714285714285714,0.32894736842105265,0.627828763084181,132,True,0,,diffusion u-net backbones connects modeling need
codex_0371,base,safety_robustness,advanced,True,True,True,0.39215686274509803,0.28169014084507044,0.3278688524590164,0.3333333333333333,0.5882352941176471,0.34181935069109615,90,False,0,,evaluated contexts longer typical training examples
codex_0371,lora,safety_robustness,advanced,True,True,True,0.4868421052631579,0.5211267605633803,0.5034013605442176,0.4791666666666667,0.39473684210526316,0.5126219566774077,125,True,0,,robustness long inputs uses targeted modeling
codex_0043,base,theory_generalization,intro,True,True,True,0.22413793103448276,0.17567567567567569,0.196969696969697,0.1875,0.6551724137931034,0.21678095611285267,108,False,0,,no-free-lunch theorem highlights single machine learning
codex_0043,lora,theory_generalization,intro,True,True,True,0.9305555555555556,0.9054054054054054,0.9178082191780821,0.8958333333333334,0.06944444444444445,0.914226598173516,124,True,0,,no-free-lunch theorem uses targeted modeling mechanism
codex_0082,base,training_optimization,advanced,True,True,True,0.2835820895522388,0.24358974358974358,0.2620689655172414,0.21568627450980393,0.6119402985074627,0.2693719031616764,102,False,0,,evaluation weight decay adamw involves assessing
codex_0082,lora,training_optimization,advanced,True,True,True,0.875,0.8974358974358975,0.8860759493670887,0.9019607843137255,0.1125,0.8902607656986845,131,True,0,,weight decay adamw connects concrete technical
codex_0242,base,evaluation_metrics,intermediate,False,False,False,0.27692307692307694,0.20689655172413793,0.2368421052631579,0.22033898305084745,0.676923076923077,0.24565154738214504,106,False,0,,expected calibration error ece metric used
codex_0242,lora,evaluation_metrics,intermediate,True,True,True,0.9024390243902439,0.8505747126436781,0.8757396449704142,0.7796610169491526,0.07317073170731707,0.8593834314634391,123,True,0,,expected calibration error uses targeted modeling
codex_0513,base,theory_generalization,intro,True,True,True,0.23214285714285715,0.18571428571428572,0.20634920634920637,0.19148936170212766,0.7142857142857143,0.21453900709219856,100,False,0,,information bottleneck technique aims reduce dimensionality
codex_0513,lora,theory_generalization,intro,True,True,True,0.875,0.9,0.8873239436619719,0.8723404255319149,0.09722222222222222,0.8858961392468284,124,True,0,,information bottleneck uses targeted modeling mechanism
codex_0364,base,architectures,advanced,False,False,False,0.35294117647058826,0.3037974683544304,0.326530612244898,0.25,0.5588235294117647,0.3245948379351741,107,False,0,,encoder-decoder transformers evaluate effectiveness through ability
codex_0364,lora,architectures,advanced,True,True,True,0.8333333333333334,0.6962025316455697,0.7586206896551724,0.7115384615384616,0.15151515151515152,0.7603297564504461,115,True,0,,encoder-decoder transformers connects encoder decoder attention
codex_0333,base,systems_deployment,advanced,True,True,True,0.5,0.3,0.37499999999999994,0.3508771929824561,0.4583333333333333,0.39396929824561394,76,False,0,,throughput benchmarking measures tokens per second
codex_0333,lora,systems_deployment,advanced,True,True,True,0.9466666666666667,0.8875,0.9161290322580645,0.8421052631578947,0.04,0.9042037351443124,126,True,0,,throughput benchmarking connects concrete technical mechanism
codex_0058,base,evaluation_metrics,advanced,False,False,True,0.2714285714285714,0.2714285714285714,0.2714285714285714,0.24,0.5857142857142857,0.285,102,False,0,,ablation tables evaluate changes experimental variable
codex_0058,lora,evaluation_metrics,advanced,True,True,True,0.9027777777777778,0.9285714285714286,0.9154929577464788,0.9,0.08333333333333333,0.9117957746478872,121,True,0,,ablation tables connects concrete technical mechanism
codex_0436,base,evaluation_metrics,advanced,False,False,False,0.36363636363636365,0.4,0.380952380952381,0.39622641509433965,0.5,0.4026280323450135,130,False,0,,latency percentiles provide insights typical tail
codex_0436,lora,evaluation_metrics,advanced,True,True,True,0.935064935064935,0.9,0.9171974522292993,0.8867924528301887,0.06493506493506493,0.9122763248048669,122,True,0,,latency percentiles connects concrete technical mechanism
codex_0095,base,alignment_preference_learning,intermediate,False,False,False,0.3150684931506849,0.27380952380952384,0.2929936305732484,0.20689655172413793,0.589041095890411,0.28916415189142186,125,False,0,,direct preference optimization dpo approach used
codex_0095,lora,alignment_preference_learning,intermediate,True,True,True,0.6538461538461539,0.6071428571428571,0.6296296296296297,0.46551724137931033,0.2948717948717949,0.5999263188918361,135,True,0,,direct preference optimization uses targeted modeling
codex_0020,base,safety_robustness,advanced,True,True,True,0.23809523809523808,0.15151515151515152,0.18518518518518517,0.17391304347826086,0.7142857142857143,0.19744651483781916,77,False,0,,paper discusses use uncertainty-aware refusal signal
codex_0020,lora,safety_robustness,advanced,True,True,True,0.9253731343283582,0.9393939393939394,0.9323308270676692,0.9347826086956522,0.05970149253731343,0.9341389245339177,122,True,0,,uncertainty-aware refusal connects concrete technical mechanism
codex_0116,base,data_preprocessing,intermediate,True,True,True,0.21739130434782608,0.189873417721519,0.20270270270270271,0.21818181818181817,0.7101449275362319,0.21964533703664138,106,False,0,,byte-level tokenization technique used handling diverse
codex_0116,lora,data_preprocessing,intermediate,True,True,True,0.9113924050632911,0.9113924050632911,0.9113924050632911,0.8909090909090909,0.0759493670886076,0.9081703107019562,126,True,0,,byte-level tokenization useful handle arbitrary languages
codex_0463,base,architectures,intro,False,False,True,0.3055555555555556,0.2716049382716049,0.28758169934640526,0.32727272727272727,0.625,0.310617201426025,108,False,0,,vision transformers use patch embeddings convert
codex_0463,lora,architectures,intro,True,True,True,0.9125,0.9012345679012346,0.9068322981366459,0.8909090909090909,0.0875,0.9037016516092603,136,True,0,,vision transformer patch embeddings uses targeted
codex_0123,base,data_preprocessing,intermediate,True,True,True,0.30357142857142855,0.22972972972972974,0.26153846153846155,0.26,0.5535714285714286,0.28888736263736264,96,False,0,,data augmentation technique used increase coverage
codex_0123,lora,data_preprocessing,intermediate,True,True,True,0.9078947368421053,0.9324324324324325,0.92,0.92,0.06578947368421052,0.9221315789473684,123,True,0,,data augmentation useful increase coverage robustness
codex_0089,base,architectures,intro,False,False,False,0.41935483870967744,0.3466666666666667,0.3795620437956204,0.36,0.5161290322580645,0.39031787143866253,96,False,0,,encoder-decoder transformers combine capabilities both encoders
codex_0089,lora,architectures,intro,True,True,True,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.92,0.06666666666666667,0.9299999999999999,132,True,0,,encoder-decoder transformers uses targeted modeling mechanism
codex_0113,base,systems_deployment,advanced,True,True,True,0.1282051282051282,0.0625,0.08403361344537814,0.08771929824561403,0.7948717948717948,0.10311922339786117,61,False,0,,throughput benchmarking evaluates service performance using
codex_0113,lora,systems_deployment,advanced,True,True,True,0.9342105263157895,0.8875,0.9102564102564101,0.8421052631578947,0.05263157894736842,0.8987854251012145,127,True,0,,throughput benchmarking connects concrete technical mechanism
codex_0308,base,safety_robustness,intro,False,True,False,0.39473684210526316,0.20833333333333334,0.2727272727272727,0.2127659574468085,0.47368421052631576,0.2957752214191184,57,False,0,,factual consistency checks balance accuracy capability
codex_0308,lora,safety_robustness,intro,True,True,True,0.8904109589041096,0.9027777777777778,0.896551724137931,0.9361702127659575,0.1095890410958904,0.9055352315098644,122,True,0,,factual consistency checks uses targeted modeling
codex_0005,base,evaluation_metrics,intro,False,False,False,0.19736842105263158,0.18292682926829268,0.18987341772151897,0.21153846153846154,0.7763157894736842,0.2003612975964741,120,False,0,,expected calibration error ece metric used
codex_0005,lora,evaluation_metrics,intro,True,True,True,0.8928571428571429,0.9146341463414634,0.9036144578313253,0.9038461538461539,0.07142857142857142,0.9074159274460478,130,True,0,,expected calibration error uses targeted modeling
codex_0194,base,safety_robustness,intermediate,True,True,True,0.3125,0.20270270270270271,0.2459016393442623,0.23529411764705882,0.625,0.26261451301832206,80,False,0,,long input robustness crucial evaluating performance
codex_0194,lora,safety_robustness,intermediate,True,True,True,0.8961038961038961,0.9324324324324325,0.9139072847682119,0.9215686274509803,0.07792207792207792,0.9170482160353605,130,True,0,,robustness long inputs useful expose truncation
codex_0441,base,alignment_preference_learning,intermediate,True,True,True,0.4523809523809524,0.2602739726027397,0.33043478260869563,0.23529411764705882,0.42857142857142855,0.3427986846912678,73,False,0,,constitutional help scale preference data creation
codex_0441,lora,alignment_preference_learning,intermediate,True,True,True,0.8831168831168831,0.9315068493150684,0.9066666666666665,0.9019607843137255,0.1038961038961039,0.9039057804940157,131,True,0,,constitutional useful scale preference data creation
codex_0374,base,alignment_preference_learning,advanced,True,True,True,0.15789473684210525,0.1323529411764706,0.144,0.14583333333333334,0.7543859649122807,0.15970043859649122,95,False,0,,self-critique loops involve evaluating drafts making
codex_0374,lora,alignment_preference_learning,advanced,False,False,True,0.8378378378378378,0.9117647058823529,0.8732394366197184,0.8958333333333334,0.13513513513513514,0.8776317250348941,135,True,1,extra_sentence_after_question,self-critique loops connects concrete technical mechanism
codex_0458,base,evaluation_metrics,intermediate,False,False,True,0.3114754098360656,0.2676056338028169,0.28787878787878785,0.2549019607843137,0.6721311475409836,0.2856330907922036,108,False,0,,pass technique used estimating functional correctness
codex_0458,lora,evaluation_metrics,intermediate,True,True,True,0.9444444444444444,0.9577464788732394,0.951048951048951,0.9411764705882353,0.041666666666666664,0.9496734882764295,121,True,0,,pass useful estimate functional correctness stochastic
codex_0086,base,data_preprocessing,intermediate,True,True,True,0.4642857142857143,0.3466666666666667,0.3969465648854962,0.2909090909090909,0.30357142857142855,0.41535949737285616,90,False,0,,subword vocabulary training technique balances compact
codex_0086,lora,data_preprocessing,intermediate,True,True,True,0.918918918918919,0.9066666666666666,0.912751677852349,0.8909090909090909,0.08108108108108109,0.90821611727652,123,True,0,,subword vocabulary training useful balance compact
codex_0500,base,evaluation_metrics,intro,False,False,False,0.23170731707317074,0.25333333333333335,0.24203821656050956,0.3333333333333333,0.6829268292682927,0.27611723887939515,128,False,0,,latency percentiles provide insights reliability application
codex_0500,lora,evaluation_metrics,intro,True,True,True,0.9452054794520548,0.92,0.9324324324324323,0.9019607843137255,0.0547945205479452,0.926730477455699,117,True,0,,latency percentiles uses targeted modeling mechanism
codex_0066,base,theory_generalization,intermediate,True,True,True,0.17543859649122806,0.1388888888888889,0.15503875968992248,0.17647058823529413,0.8070175438596491,0.16608827129382966,91,False,0,,out-of-distribution ood generalization crucial measuring robustness
codex_0066,lora,theory_generalization,intermediate,True,True,True,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9019607843137255,0.06944444444444445,0.9150735294117647,123,True,0,,out-of-distribution generalization useful measure robustness beyond
codex_0094,base,evaluation_metrics,intermediate,True,True,True,0.40425531914893614,0.2261904761904762,0.2900763358778626,0.20689655172413793,0.44680851063829785,0.3087486628620073,80,False,0,,pairwise win rate used production measure
codex_0094,lora,evaluation_metrics,intermediate,True,True,True,0.6385542168674698,0.6309523809523809,0.6347305389221557,0.5,0.3132530120481928,0.6088503715460646,135,True,0,,pairwise win rate uses targeted modeling
codex_0470,base,theory_generalization,intermediate,False,False,False,0.2542372881355932,0.20833333333333334,0.22900763358778622,0.2222222222222222,0.6779661016949152,0.24126522045399001,95,False,0,,sharpness-aware minimization aims find flatter minima
codex_0470,lora,theory_generalization,intermediate,True,True,True,0.5070422535211268,0.5,0.5034965034965035,0.46296296296296297,0.352112676056338,0.5150217414301922,119,True,0,,sharpness-aware minimization connects concrete technical mechanism
codex_0401,base,safety_robustness,intermediate,False,False,True,0.20512820512820512,0.19753086419753085,0.20125786163522014,0.2631578947368421,0.6794871794871795,0.23462111374226569,130,False,0,,distribution shift valuable assessing whether machine
codex_0401,lora,safety_robustness,intermediate,True,True,True,0.925,0.9135802469135802,0.9192546583850932,0.8771929824561403,0.0625,0.911476040645091,132,True,0,,distribution shift useful measure whether learned
codex_0429,base,safety_robustness,intermediate,True,True,True,0.14285714285714285,0.09859154929577464,0.11666666666666667,0.10204081632653061,0.8571428571428571,0.11693877551020408,85,False,0,,paper discusses approach handling ambiguity responses
codex_0429,lora,safety_robustness,intermediate,True,True,True,0.9178082191780822,0.9436619718309859,0.9305555555555556,0.9183673469387755,0.0821917808219178,0.9255964029447395,124,True,0,,uncertainty-aware refusal useful avoid overclaiming ambiguous
codex_0190,base,systems_deployment,advanced,True,True,True,0.4339622641509434,0.3150684931506849,0.365079365079365,0.24489795918367346,0.49056603773584906,0.35668720318316,84,False,0,,low-rank updates integrated base weights during
codex_0190,lora,systems_deployment,advanced,True,True,True,0.9428571428571428,0.9041095890410958,0.923076923076923,0.8979591836734694,0.04285714285714286,0.9219073783359497,121,True,0,,lora adapter merging connects concrete technical
codex_0182,base,safety_robustness,advanced,True,True,True,0.36585365853658536,0.2,0.2586206896551724,0.24,0.5609756097560976,0.2810260723296888,73,False,0,,factual consistency checks summarization mechanisms aim
